graph_id,num_nodes,num_edges,density,avg_degree,min_degree,max_degree,avg_clustering,num_components,avg_degree_centrality,max_degree_centrality,diameter,avg_shortest_path
enzyme_mimicB1-501EN23a_B1-501-enzyme_mimicB1-501EN23a-ranked_0,338,1587,0.02786508173406142,9.390532544378699,4,17,0.5391703290328416,1,0.027865081734061423,0.050445103857566766,13,5.347040542201464
enzyme_mimicB1-501EN237d_B1-501-enzyme_mimicB1-501EN237d-ranked_0,331,1641,0.030046690469651194,9.915407854984894,2,18,0.5565073218352048,1,0.030046690469651194,0.05454545454545454,14,5.13853336995331
enzyme_mimicB1-501EN344d_B1-501-enzyme_mimicB1-501EN344d-ranked_0,343,1725,0.0294102603447394,10.058309037900875,2,18,0.5389015612905169,1,0.029410260344739397,0.05263157894736842,11,5.114742638910201
enzyme_mimicB1-501EN12b_B1-501-enzyme_mimicB1-501EN12b-ranked_0,321,1508,0.029361370716510904,9.39563862928349,2,18,0.5519603673259532,1,0.029361370716510904,0.05625,12,5.269334112149533
enzyme_mimicB1-501EN264b_B1-501-enzyme_mimicB1-501EN264b-ranked_0,323,1559,0.029979039670788223,9.653250773993808,4,19,0.5478655591198605,1,0.029979039670788223,0.05900621118012422,10,4.913312693498452
enzyme_mimicB1-501EN0e_B1-501-enzyme_mimicB1-501EN0e-ranked_0,341,1735,0.02992927376229084,10.175953079178885,2,18,0.5337329294246665,1,0.029929273762290844,0.052941176470588235,14,4.970087976539589
enzyme_mimicB1-501EN376e_B1-501-enzyme_mimicB1-501EN376e-ranked_0,324,1586,0.030309979742384283,9.790123456790123,2,16,0.5414247361006622,1,0.030309979742384283,0.04953560371517028,12,5.04443297786951
enzyme_mimicB1-501EN370d_B1-501-enzyme_mimicB1-501EN370d-ranked_0,316,1359,0.027305605786618444,8.60126582278481,2,17,0.5937535049132212,1,0.027305605786618444,0.05396825396825397,17,6.52650190878039
enzyme_mimicB1-501EN220a_B1-501-enzyme_mimicB1-501EN220a-ranked_0,329,1601,0.029672325598635925,9.732522796352583,2,18,0.5477376468615515,1,0.02967232559863593,0.054878048780487805,15,5.127307435688339
enzyme_mimicB1-501EN277d_B1-501-enzyme_mimicB1-501EN277d-ranked_0,333,1624,0.029378776366728174,9.753753753753754,4,16,0.5507232673899334,1,0.029378776366728178,0.04819277108433735,12,5.396631571330366
enzyme_mimicB1-501EN321b_B1-501-enzyme_mimicB1-501EN321b-ranked_0,328,1645,0.030674274632654583,10.03048780487805,2,19,0.5449666871897009,1,0.030674274632654583,0.0581039755351682,12,4.88304616991124
enzyme_mimicB1-501EN303a_B1-501-enzyme_mimicB1-501EN303a-ranked_0,328,1579,0.029443574252256285,9.628048780487806,2,19,0.5534451352206489,1,0.029443574252256282,0.0581039755351682,12,5.309185500111882
enzyme_mimicB1-501EN231b_B1-501-enzyme_mimicB1-501EN231b-ranked_0,324,1355,0.025895348392768414,8.364197530864198,2,16,0.5826135455765078,1,0.025895348392768417,0.04953560371517028,22,6.897259488590758
enzyme_mimicB1-501EN157a_B1-501-enzyme_mimicB1-501EN157a-ranked_0,340,1670,0.028977962866562554,9.823529411764707,4,18,0.5496073735952627,1,0.02897796286656255,0.05309734513274336,11,5.081398577129967
enzyme_mimicB1-501EN104e_B1-501-enzyme_mimicB1-501EN104e-ranked_0,319,1506,0.02969184361507068,9.442006269592477,2,19,0.5580601196496452,1,0.029691843615070684,0.059748427672955975,13,5.2711500167583445
enzyme_mimicB1-501EN266d_B1-501-enzyme_mimicB1-501EN266d-ranked_0,341,1375,0.023719165085388995,8.064516129032258,2,15,0.5720928143215532,1,0.023719165085388995,0.044117647058823525,18,6.9554769708469895
enzyme_mimicB1-501EN170c_B1-501-enzyme_mimicB1-501EN170c-ranked_0,326,1635,0.030863614912694667,10.030674846625766,3,19,0.5435630911715451,1,0.030863614912694667,0.05846153846153846,11,4.883813119395941
enzyme_mimicB1-501EN122e_B1-501-enzyme_mimicB1-501EN122e-ranked_0,329,1667,0.030895544517755207,10.133738601823708,4,20,0.5459827124871308,1,0.030895544517755218,0.06097560975609756,11,4.966713618503966
enzyme_mimicB1-501EN194d_B1-501-enzyme_mimicB1-501EN194d-ranked_0,321,1476,0.028738317757009347,9.19626168224299,4,17,0.5696762337086686,1,0.02873831775700935,0.053125000000000006,15,5.687655763239875
enzyme_mimicB1-501EN359c_B1-501-enzyme_mimicB1-501EN359c-ranked_0,329,1643,0.03045073763807547,9.987841945288753,4,17,0.5580396593493322,1,0.030450737638075473,0.05182926829268293,12,5.05691674697902
enzyme_mimicB1-501EN151c_B1-501-enzyme_mimicB1-501EN151c-ranked_0,341,1676,0.02891150595135415,9.82991202346041,2,17,0.5433768754581245,1,0.02891150595135415,0.05,15,5.157150250129377
enzyme_mimicB1-501EN155d_B1-501-enzyme_mimicB1-501EN155d-ranked_0,335,1688,0.030172490839217088,10.077611940298507,3,19,0.5453628882707948,1,0.030172490839217095,0.056886227544910184,11,4.9786218607561
enzyme_mimicB1-501EN55e_B1-501-enzyme_mimicB1-501EN55e-ranked_0,323,1576,0.030305943887852623,9.758513931888546,2,17,0.5634269032329492,1,0.030305943887852623,0.05279503105590062,12,5.228736803645943
enzyme_mimicB1-501EN9d_B1-501-enzyme_mimicB1-501EN9d-ranked_0,331,1593,0.029167811040922823,9.625377643504532,2,19,0.5542506198771103,1,0.02916781104092282,0.05757575757575758,12,5.076663920168452
enzyme_mimicB1-501EN200d_B1-501-enzyme_mimicB1-501EN200d-ranked_0,333,1558,0.02818481131734144,9.357357357357357,2,17,0.5556452512334864,1,0.028184811317341435,0.05120481927710844,12,5.387767285357647
enzyme_mimicB1-501EN219a_B1-501-enzyme_mimicB1-501EN219a-ranked_0,331,1664,0.030467820195916873,10.054380664652568,4,17,0.5402757886230426,1,0.030467820195916876,0.051515151515151514,12,4.856431383319601
enzyme_mimicB1-501EN248c_B1-501-enzyme_mimicB1-501EN248c-ranked_0,323,1444,0.027767628790646693,8.941176470588236,2,18,0.566846442980116,1,0.027767628790646696,0.05590062111801242,15,5.77095552179682
enzyme_mimicB1-501EN80a_B1-501-enzyme_mimicB1-501EN80a-ranked_0,322,1463,0.02830827576865773,9.08695652173913,2,16,0.5599342686299207,1,0.028308275768657725,0.04984423676012461,16,5.603181052998201
enzyme_mimicB1-501EN116b_B1-501-enzyme_mimicB1-501EN116b-ranked_0,335,1615,0.028867637858611135,9.64179104477612,2,18,0.5455641173771106,1,0.028867637858611135,0.05389221556886228,11,5.184127267852355
enzyme_mimicB1-501EN30e_B1-501-enzyme_mimicB1-501EN30e-ranked_0,320,1604,0.031426332288401256,10.025,2,19,0.5487130605945914,1,0.031426332288401256,0.05956112852664577,13,5.024157523510972
enzyme_mimicB1-501EN100c_B1-501-enzyme_mimicB1-501EN100c-ranked_0,342,1717,0.029445559156934368,10.04093567251462,2,18,0.5367724318833706,1,0.029445559156934364,0.05278592375366569,12,5.111042513419424
enzyme_mimicB1-501EN271b_B1-501-enzyme_mimicB1-501EN271b-ranked_0,329,1635,0.03030246867818222,9.939209726443769,4,17,0.5457644234105876,1,0.030302468678182225,0.05182926829268293,11,4.932018681888946
enzyme_mimicB1-501EN18e_B1-501-enzyme_mimicB1-501EN18e-ranked_0,345,1738,0.029288843950117965,10.075362318840579,3,18,0.5469108938802028,1,0.02928884395011797,0.05232558139534883,11,5.033872598584429
enzyme_mimicB1-501EN190c_B1-501-enzyme_mimicB1-501EN190c-ranked_0,323,1586,0.0304982404861258,9.820433436532507,2,19,0.5442893481245712,1,0.030498240486125795,0.05900621118012422,13,5.156740957252466
enzyme_mimicB1-501EN200c_B1-501-enzyme_mimicB1-501EN200c-ranked_0,333,1499,0.027117478924707842,9.003003003003004,2,16,0.5735608735608732,1,0.027117478924707845,0.04819277108433735,15,6.243460327797677
enzyme_mimicB1-501EN217c_B1-501-enzyme_mimicB1-501EN217c-ranked_0,335,1726,0.03085172937706676,10.304477611940298,4,17,0.5342269914262887,1,0.030851729377066768,0.05089820359281438,12,4.954544642059165
enzyme_mimicB1-501EN97d_B1-501-enzyme_mimicB1-501EN97d-ranked_0,316,1564,0.03142455294354028,9.89873417721519,2,20,0.5497463931630371,1,0.03142455294354029,0.06349206349206349,13,4.848201727948563
enzyme_mimicB1-501EN209a_B1-501-enzyme_mimicB1-501EN209a-ranked_0,340,1679,0.02913413152871768,9.876470588235295,3,19,0.5443694584973494,1,0.029134131528717678,0.05604719764011799,12,5.107253166753427
enzyme_mimicB1-501EN33c_B1-501-enzyme_mimicB1-501EN33c-ranked_0,331,1567,0.028691751350361623,9.468277945619336,3,21,0.5549478628337141,1,0.02869175135036162,0.06363636363636363,17,6.672251213036711
enzyme_mimicB1-501EN4d_B1-501-enzyme_mimicB1-501EN4d-ranked_0,325,1551,0.029458689458689458,9.544615384615385,2,19,0.5644984158758863,1,0.029458689458689454,0.05864197530864197,17,6.118461538461538
enzyme_mimicB1-501EN393a_B1-501-enzyme_mimicB1-501EN393a-ranked_0,335,1670,0.029850746268656716,9.970149253731343,3,19,0.5499054703594696,1,0.029850746268656716,0.056886227544910184,10,4.8887836267762985
enzyme_mimicB1-501EN378c_B1-501-enzyme_mimicB1-501EN378c-ranked_0,327,1432,0.02686628768691019,8.758409785932722,2,16,0.5814465351162592,1,0.026866287686910188,0.049079754601226995,16,6.453912684565018
enzyme_mimicB1-501EN199b_B1-501-enzyme_mimicB1-501EN199b-ranked_0,326,1610,0.030391694195375178,9.877300613496933,4,17,0.5450212309243346,1,0.030391694195375178,0.052307692307692305,10,4.856951392166116
enzyme_mimicB1-501EN310a_B1-501-enzyme_mimicB1-501EN310a-ranked_0,335,1646,0.029421753507909553,9.82686567164179,2,19,0.5489110298488329,1,0.029421753507909553,0.056886227544910184,15,5.145285548306372
enzyme_mimicB1-501EN253d_B1-501-enzyme_mimicB1-501EN253d-ranked_0,342,1757,0.030131536073811117,10.274853801169591,2,19,0.5516974961220242,1,0.030131536073811114,0.05571847507331378,11,5.072267668192965
enzyme_mimicB1-501EN125c_B1-501-enzyme_mimicB1-501EN125c-ranked_0,336,1665,0.029584221748400853,9.910714285714286,4,18,0.5410025412651464,1,0.02958422174840085,0.05373134328358209,12,5.089854299928927
enzyme_mimicB1-501EN341a_B1-501-enzyme_mimicB1-501EN341a-ranked_0,332,1567,0.028518909474757034,9.439759036144578,2,17,0.5518314290638883,1,0.02851890947475703,0.0513595166163142,14,5.388435918902195
enzyme_mimicB1-501EN242e_B1-501-enzyme_mimicB1-501EN242e-ranked_0,325,1383,0.026267806267806268,8.510769230769231,4,14,0.6008432422278569,1,0.026267806267806264,0.043209876543209874,27,9.097226970560303
enzyme_mimicB1-501EN209e_B1-501-enzyme_mimicB1-501EN209e-ranked_0,340,1708,0.029637341662328648,10.047058823529412,2,17,0.5342259086549738,1,0.02963734166232865,0.05014749262536873,14,4.938712476140899
enzyme_mimicB1-501EN7c_B1-501-enzyme_mimicB1-501EN7c-ranked_0,321,1525,0.029692367601246106,9.501557632398754,2,19,0.5594321906993701,1,0.029692367601246106,0.059375000000000004,15,5.712850467289719
enzyme_mimicB1-501EN246d_B1-501-enzyme_mimicB1-501EN246d-ranked_0,324,1582,0.030233535909490503,9.765432098765432,2,17,0.535422952743214,1,0.0302335359094905,0.052631578947368425,12,4.935271184497191
enzyme_mimicB1-501EN329b_B1-501-enzyme_mimicB1-501EN329b-ranked_0,330,1628,0.02998986828774063,9.866666666666667,2,16,0.5240217526581158,1,0.029989868287740626,0.0486322188449848,12,5.077774707561941
enzyme_mimicB1-501EN98c_B1-501-enzyme_mimicB1-501EN98c-ranked_0,340,1609,0.027919486378622245,9.464705882352941,3,18,0.5480642175970893,1,0.027919486378622245,0.05309734513274336,13,5.725906645844178
enzyme_mimicB1-501EN316e_B1-501-enzyme_mimicB1-501EN316e-ranked_0,340,1372,0.023807044941870553,8.070588235294117,4,18,0.561290798782148,1,0.023807044941870557,0.05309734513274336,24,8.263248308172827
enzyme_mimicB1-501EN112d_B1-501-enzyme_mimicB1-501EN112d-ranked_0,325,1576,0.0299335232668566,9.698461538461538,4,16,0.5562752205059891,1,0.029933523266856603,0.04938271604938271,12,5.418765432098765
enzyme_mimicB1-501EN245c_B1-501-enzyme_mimicB1-501EN245c-ranked_0,325,1566,0.029743589743589743,9.636923076923077,2,16,0.5432201900663433,1,0.029743589743589743,0.04938271604938271,12,5.083627730294397
enzyme_mimicB1-501EN294b_B1-501-enzyme_mimicB1-501EN294b-ranked_0,323,1424,0.027383035594100342,8.81733746130031,4,15,0.5794398412045462,1,0.02738303559410034,0.046583850931677016,15,6.800376901332616
enzyme_mimicB1-501EN168e_B1-501-enzyme_mimicB1-501EN168e-ranked_0,328,1387,0.02586335496382487,8.457317073170731,2,15,0.5867587020026037,1,0.025863354963824865,0.045871559633027525,16,6.5858879689714325
enzyme_mimicB1-501EN233c_B1-501-enzyme_mimicB1-501EN233c-ranked_0,322,1519,0.029391846133008263,9.434782608695652,4,16,0.5639372876950514,1,0.029391846133008267,0.04984423676012461,13,5.482595151022619
enzyme_mimicB1-501EN270a_B1-501-enzyme_mimicB1-501EN270a-ranked_0,325,1426,0.027084520417853752,8.775384615384615,2,15,0.5874540502232799,1,0.027084520417853752,0.046296296296296294,17,7.141538461538461
enzyme_mimicB1-501EN379a_B1-501-enzyme_mimicB1-501EN379a-ranked_0,308,1535,0.032467532467532464,9.967532467532468,2,17,0.5370927100443905,1,0.03246753246753247,0.055374592833876225,12,4.7886331909133215
enzyme_mimicB1-501EN237e_B1-501-enzyme_mimicB1-501EN237e-ranked_0,331,1566,0.028673441362263116,9.462235649546828,2,19,0.5741837079370865,1,0.02867344136226312,0.05757575757575758,15,5.7365742012267695
enzyme_mimicB1-501EN115c_B1-501-enzyme_mimicB1-501EN115c-ranked_0,336,1644,0.029211087420042643,9.785714285714286,2,18,0.5530762834465566,1,0.029211087420042647,0.05373134328358209,12,5.0025408670931055
enzyme_mimicB1-501EN369d_B1-501-enzyme_mimicB1-501EN369d-ranked_0,330,1519,0.0279819471308833,9.206060606060607,2,19,0.557807351486637,1,0.0279819471308833,0.057750759878419454,16,6.262392926222714
enzyme_mimicB1-501EN216d_B1-501-enzyme_mimicB1-501EN216d-ranked_0,318,1522,0.030196615280836458,9.572327044025156,4,17,0.5616141807179539,1,0.030196615280836454,0.05362776025236593,18,5.633890839830962
enzyme_mimicB1-501EN266a_B1-501-enzyme_mimicB1-501EN266a-ranked_0,341,1706,0.029429015007762637,10.005865102639296,4,18,0.5399966496999438,1,0.029429015007762637,0.052941176470588235,10,4.887027772986027
enzyme_mimicB1-501EN279e_B1-501-enzyme_mimicB1-501EN279e-ranked_0,321,1550,0.030179127725856698,9.657320872274143,4,18,0.5579775293629061,1,0.030179127725856698,0.05625,12,5.219704049844236
enzyme_mimicB1-501EN404c_B1-501-enzyme_mimicB1-501EN404c-ranked_0,336,1604,0.02850035536602701,9.547619047619047,2,18,0.5537189210377235,1,0.02850035536602701,0.05373134328358209,15,5.21544065387349
enzyme_mimicB1-501EN40a_B1-501-enzyme_mimicB1-501EN40a-ranked_0,330,1598,0.02943722943722944,9.684848484848485,2,19,0.5450301363635166,1,0.029437229437229435,0.057750759878419454,13,5.348494059132357
enzyme_mimicB1-501EN91e_B1-501-enzyme_mimicB1-501EN91e-ranked_0,322,1618,0.03130744374141367,10.049689440993788,4,19,0.5296063328864321,1,0.03130744374141367,0.059190031152647975,10,4.847526170159246
enzyme_mimicB1-501EN283d_B1-501-enzyme_mimicB1-501EN283d-ranked_0,330,1586,0.02921617389702496,9.612121212121211,3,18,0.5518764900182005,1,0.02921617389702496,0.0547112462006079,14,5.597771023302938
enzyme_mimicB1-501EN258c_B1-501-enzyme_mimicB1-501EN258c-ranked_0,322,1395,0.026992511754803505,8.664596273291925,3,14,0.5932709802275016,1,0.026992511754803508,0.04361370716510903,19,7.453706391130202
enzyme_mimicB1-501EN272c_B1-501-enzyme_mimicB1-501EN272c-ranked_0,331,1634,0.029918520552961642,9.873111782477341,2,20,0.5413672689067168,1,0.02991852055296164,0.06060606060606061,12,4.9821660715920535
enzyme_mimicB1-501EN269a_B1-501-enzyme_mimicB1-501EN269a-ranked_0,328,1472,0.02744834787797419,8.975609756097562,4,16,0.577611412977266,1,0.02744834787797419,0.04892966360856269,15,5.857593048407549
enzyme_mimicB1-501EN403a_B1-501-enzyme_mimicB1-501EN403a-ranked_0,337,1671,0.029514624841034336,9.916913946587536,3,17,0.5356209503922892,1,0.029514624841034336,0.050595238095238096,11,4.987989260986294
enzyme_mimicB1-501EN183d_B1-501-enzyme_mimicB1-501EN183d-ranked_0,330,1513,0.027871419360781063,9.16969696969697,2,16,0.5650765984856893,1,0.02787141936078106,0.0486322188449848,15,5.7428387215621255
enzyme_mimicB1-501EN403e_B1-501-enzyme_mimicB1-501EN403e-ranked_0,337,1665,0.029408647732089867,9.881305637982196,3,16,0.5404544927541957,1,0.029408647732089864,0.047619047619047616,11,4.949784513211813
enzyme_mimicB1-501EN201d_B1-501-enzyme_mimicB1-501EN201d-ranked_0,354,1787,0.028600694611161794,10.096045197740112,2,20,0.5397399947775137,1,0.028600694611161794,0.056657223796033995,21,6.196475728621501
enzyme_mimicB1-501EN171e_B1-501-enzyme_mimicB1-501EN171e-ranked_0,345,1786,0.03009774182676104,10.353623188405797,4,18,0.5395164653476675,1,0.03009774182676104,0.05232558139534883,11,4.850910010111224
enzyme_mimicB1-501EN6b_B1-501-enzyme_mimicB1-501EN6b-ranked_0,327,1349,0.02530909363801805,8.250764525993883,4,15,0.618634050285426,1,0.02530909363801805,0.046012269938650305,31,11.017035327667399
enzyme_mimicB1-501EN201b_B1-501-enzyme_mimicB1-501EN201b-ranked_0,354,1825,0.029208879499367808,10.310734463276836,2,19,0.537223174555257,1,0.02920887949936781,0.053824362606232294,21,5.94399897568861
enzyme_mimicB1-501EN73b_B1-501-enzyme_mimicB1-501EN73b-ranked_0,299,1470,0.03299589234809544,9.832775919732441,4,19,0.5438694150626079,1,0.03299589234809544,0.06375838926174497,13,4.891270678548181
enzyme_mimicB1-501EN26e_B1-501-enzyme_mimicB1-501EN26e-ranked_0,325,1609,0.030560303893637227,9.901538461538461,4,18,0.5493289099035703,1,0.030560303893637224,0.05555555555555555,12,5.04326685660019
enzyme_mimicB1-501EN220b_B1-501-enzyme_mimicB1-501EN220b-ranked_0,329,1558,0.028875379939209727,9.47112462006079,2,15,0.5440385517893116,1,0.02887537993920973,0.04573170731707317,18,5.401475276150938
enzyme_mimicB1-501EN363c_B1-501-enzyme_mimicB1-501EN363c-ranked_0,340,1671,0.028995314940135346,9.829411764705883,2,17,0.5387852233310709,1,0.028995314940135346,0.05014749262536873,13,5.375498872115218
enzyme_mimicB1-501EN43e_B1-501-enzyme_mimicB1-501EN43e-ranked_0,333,1655,0.029939578132349216,9.93993993993994,4,18,0.5434339184339183,1,0.02993957813234922,0.05421686746987952,11,5.0490972900611455
enzyme_mimicB1-501EN113e_B1-501-enzyme_mimicB1-501EN113e-ranked_0,336,1690,0.030028429282160627,10.05952380952381,4,16,0.5302351913959051,1,0.030028429282160624,0.04776119402985075,10,4.838415067519545
enzyme_mimicB1-501EN168c_B1-501-enzyme_mimicB1-501EN168c-ranked_0,328,1314,0.024502125755202508,8.012195121951219,2,16,0.592617122037853,1,0.024502125755202508,0.04892966360856269,36,11.595323338554486
enzyme_mimicB1-501EN1d_B1-501-enzyme_mimicB1-501EN1d-ranked_0,343,1629,0.027773515421206076,9.498542274052479,2,16,0.5618086804675727,1,0.027773515421206072,0.04678362573099415,16,5.673452338328815
enzyme_mimicB1-501EN338b_B1-501-enzyme_mimicB1-501EN338b-ranked_0,321,1494,0.02908878504672897,9.30841121495327,2,17,0.5655710602796912,1,0.029088785046728977,0.053125000000000006,25,6.674805295950156
enzyme_mimicB1-501EN229a_B1-501-enzyme_mimicB1-501EN229a-ranked_0,326,1446,0.027295894289759322,8.871165644171779,2,16,0.5830950235858209,1,0.027295894289759325,0.04923076923076923,20,6.556847569608306
enzyme_mimicB1-501EN50c_B1-501-enzyme_mimicB1-501EN50c-ranked_0,333,1684,0.030464199138897936,10.114114114114114,2,19,0.5285760235708636,1,0.03046419913889794,0.057228915662650606,13,4.763703462498643
enzyme_mimicB1-501EN123c_B1-501-enzyme_mimicB1-501EN123c-ranked_0,323,1630,0.03134434551852778,10.092879256965944,2,17,0.5426642950727819,1,0.03134434551852778,0.05279503105590062,12,4.96286752687345
enzyme_mimicB1-501EN49e_B1-501-enzyme_mimicB1-501EN49e-ranked_0,324,1550,0.02962198524634025,9.567901234567902,2,16,0.5468134574616055,1,0.029621985246340254,0.04953560371517028,11,5.230191491801399
enzyme_mimicB1-501EN235b_B1-501-enzyme_mimicB1-501EN235b-ranked_0,331,1579,0.028911471207543716,9.540785498489425,2,18,0.559309563725771,1,0.028911471207543712,0.05454545454545454,20,6.060477890689371
enzyme_mimicB1-501EN89d_B1-501-enzyme_mimicB1-501EN89d-ranked_0,340,1667,0.028925906645844178,9.805882352941177,2,17,0.5500722941034354,1,0.028925906645844178,0.05014749262536873,13,5.154849904563595
enzyme_mimicB1-501EN185c_B1-501-enzyme_mimicB1-501EN185c-ranked_0,334,1485,0.02670335005664347,8.892215568862275,2,17,0.5781330524197725,1,0.026703350056643472,0.05105105105105105,16,6.81437125748503
enzyme_mimicB1-501EN38a_B1-501-enzyme_mimicB1-501EN38a-ranked_0,322,1651,0.03194597627754881,10.254658385093167,4,17,0.5392375973395335,1,0.03194597627754881,0.0529595015576324,10,4.717633172732726
enzyme_mimicB1-501EN386e_B1-501-enzyme_mimicB1-501EN386e-ranked_0,333,1560,0.028220992076413765,9.36936936936937,2,19,0.568013588963021,1,0.02822099207641376,0.057228915662650606,17,5.627103006621079
enzyme_mimicB1-501EN118a_B1-501-enzyme_mimicB1-501EN118a-ranked_0,344,1629,0.027612041494338598,9.470930232558139,2,18,0.5253962422096826,1,0.0276120414943386,0.052478134110787174,15,5.137399145704793
enzyme_mimicB1-501EN215b_B1-501-enzyme_mimicB1-501EN215b-ranked_0,325,1624,0.030845204178537512,9.993846153846153,3,19,0.5455533663235494,1,0.030845204178537512,0.05864197530864197,11,4.976866096866097
enzyme_mimicB1-501EN258b_B1-501-enzyme_mimicB1-501EN258b-ranked_0,322,1435,0.02776649058648246,8.91304347826087,2,17,0.5886020993985914,1,0.027766490586482454,0.0529595015576324,17,6.471101565372187
enzyme_mimicB1-501EN249d_B1-501-enzyme_mimicB1-501EN249d-ranked_0,331,1431,0.02620159296896457,8.646525679758309,2,16,0.5589734703027752,1,0.026201592968964568,0.048484848484848485,17,6.048667948365834
enzyme_mimicB1-501EN387d_B1-501-enzyme_mimicB1-501EN387d-ranked_0,337,1629,0.028772785078423062,9.667655786350148,2,19,0.5527070941734104,1,0.02877278507842306,0.05654761904761904,13,5.310089020771513
enzyme_mimicB1-501EN326e_B1-501-enzyme_mimicB1-501EN326e-ranked_0,336,1700,0.030206112295664535,10.119047619047619,2,17,0.5368018424347207,1,0.030206112295664538,0.05074626865671642,11,4.87546197583511
enzyme_mimicB1-501EN265b_B1-501-enzyme_mimicB1-501EN265b-ranked_0,326,1654,0.03122227465785748,10.14723926380368,2,20,0.5365532830228261,1,0.031222274657857475,0.06153846153846154,12,4.811250589900896
enzyme_mimicB1-501EN280e_B1-501-enzyme_mimicB1-501EN280e-ranked_0,330,1673,0.030818826563507415,10.139393939393939,3,19,0.5452804077431153,1,0.03081882656350742,0.057750759878419454,11,5.229326701667127
enzyme_mimicB1-501EN87e_B1-501-enzyme_mimicB1-501EN87e-ranked_0,337,1519,0.026829871414441146,9.014836795252226,2,17,0.5915460676326437,1,0.02682987141444115,0.050595238095238096,25,8.239102020630211
enzyme_mimicB1-501EN233b_B1-501-enzyme_mimicB1-501EN233b-ranked_0,322,1569,0.030359319672606955,9.745341614906833,2,18,0.5362610991492976,1,0.030359319672606955,0.056074766355140186,14,4.924053327141503
enzyme_mimicB1-501EN30b_B1-501-enzyme_mimicB1-501EN30b-ranked_0,320,1577,0.030897335423197492,9.85625,2,18,0.5534219156048197,1,0.030897335423197492,0.05642633228840125,13,5.341183385579937
enzyme_mimicB1-501EN134c_B1-501-enzyme_mimicB1-501EN134c-ranked_0,323,1546,0.029729054093033093,9.572755417956657,2,17,0.5682485167961396,1,0.029729054093033093,0.05279503105590062,18,5.6046189642905215
enzyme_mimicB1_501EN3c_B1-501-enzyme_mimicB1_501EN3c-ranked_0,337,1619,0.028596156563515614,9.608308605341247,4,18,0.5680648204997997,1,0.02859615656351561,0.05357142857142857,23,6.459145824501908
enzyme_mimicB1-501EN250e_B1-501-enzyme_mimicB1-501EN250e-ranked_0,325,1568,0.029781576448243113,9.649230769230769,2,19,0.5648661412943379,1,0.029781576448243117,0.05864197530864197,12,5.0796771130104466
enzyme_mimicB1-501EN211c_B1-501-enzyme_mimicB1-501EN211c-ranked_0,327,1406,0.026378491960751205,8.599388379204893,2,17,0.6003100370477595,1,0.026378491960751208,0.052147239263803685,18,6.7891221553066545
enzyme_mimicB1-501EN325e_B1-501-enzyme_mimicB1-501EN325e-ranked_0,334,1520,0.027332721943500386,9.10179640718563,3,18,0.5697921042012263,1,0.027332721943500386,0.05405405405405406,13,5.777094459729191
enzyme_mimicB1-501EN41d_B1-501-enzyme_mimicB1-501EN41d-ranked_0,333,1478,0.026737580954448423,8.876876876876876,4,16,0.58715030381697,1,0.02673758095444842,0.04819277108433735,16,6.703100691052498
